WERKS,EQUNR,EMATN,DATAB,DATBI,MAABC,MENGE,LEADTIME,cut_date,operate_day,k,demand_peryear,Anper
B601,B-18M4109,6202908,2016-01-01,2099-12-31,B,2.0,67.4,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15M110,6133720,2016-01-01,2099-12-31,B,1000.0,154.0,2021-12-31,2191,6.0,166.66666666666666,PKG
B601,B-15M112,6126443,2016-01-01,2099-12-31,B,2.0,51.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15M125,6126443,2016-01-01,2099-12-31,B,2.0,51.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15M114,6121934,2016-01-01,2099-12-31,B,2.0,94.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15M116,6120006,2016-01-01,2099-12-31,B,8.0,206.33333333333334,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-15M118-1,6120006,2016-01-01,2099-12-31,B,15.0,206.33333333333334,2021-12-31,2191,6.0,2.5,PKG
B601,B-15M118-2,6120006,2016-01-01,2099-12-31,B,15.0,206.33333333333334,2021-12-31,2191,6.0,2.5,PKG
B601,B-15M123A,6120006,2016-01-01,2099-12-31,B,30.0,206.33333333333334,2021-12-31,2191,6.0,5.0,PKG
B601,B-15M123B,6120006,2016-01-01,2099-12-31,B,30.0,206.33333333333334,2021-12-31,2191,6.0,5.0,PKG
B601,B-15M126-1,6120006,2016-01-01,2099-12-31,B,15.0,206.33333333333334,2021-12-31,2191,6.0,2.5,PKG
B601,B-15M126-2,6120006,2016-01-01,2099-12-31,B,30.0,206.33333333333334,2021-12-31,2191,6.0,5.0,PKG
B601,B-15M127A,6120006,2016-01-01,2099-12-31,B,30.0,206.33333333333334,2021-12-31,2191,6.0,5.0,PKG
B601,B-15M127B,6120006,2018-03-19,2099-12-31,B,30.0,206.33333333333334,2021-12-31,1383,4.0,7.5,PKG
B601,B-18M2113,6120006,2016-01-01,2099-12-31,B,10.0,206.33333333333334,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-18M4125,6120006,2016-01-01,2099-12-31,B,7.0,206.33333333333334,2021-12-31,2191,6.0,1.1666666666666667,PKG
B601,B-15M117,6130394,2016-01-01,2099-12-31,B,8.0,44.0,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-15M118-1,6121166,2016-01-01,2099-12-31,B,240.0,133.14285714285714,2021-12-31,2191,6.0,40.0,PKG
B601,B-15M118-1,6121306,2016-01-01,2099-12-31,B,24.0,76.0,2021-12-31,2191,6.0,4.0,PKG
B601,B-15M125,6122401,2016-01-01,2099-12-31,B,100.0,42.0,2021-12-31,2191,6.0,16.666666666666668,PKG
B601,B-15M125,6129112,2016-01-01,2099-12-31,B,9.0,69.0,2021-12-31,2191,6.0,1.5,PKG
B601,B-15M125,6129150,2016-01-01,2099-12-31,B,1.0,69.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-15M126-1,6126084,2016-01-01,2099-12-31,B,1.0,134.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-15Q101A,6109268,2016-01-01,2099-12-31,B,6.0,40.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-15Q101A,6120021,2016-01-01,2099-12-31,B,1.0,182.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-15Q101A,6126203,2016-01-01,2099-12-31,B,50.0,207.0,2021-12-31,2191,6.0,8.333333333333334,PKG
B601,B-18MQ2104A,6126203,2016-01-01,2099-12-31,B,10.0,207.0,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-18Q2101,6126203,2016-01-01,2099-12-31,B,150.0,207.0,2021-12-31,2191,6.0,25.0,PKG
B601,B-18Q2102,6126203,2016-01-01,2099-12-31,B,50.0,207.0,2021-12-31,2191,6.0,8.333333333333334,PKG
B601,B-15Q101A,6126442,2016-01-01,2099-12-31,B,2.0,68.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C2107,6126442,2016-01-01,2099-12-31,B,2.0,68.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C3107,6126442,2016-01-01,2099-12-31,B,2.0,68.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C4107,6126442,2016-01-01,2099-12-31,B,2.0,68.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18Q2101,6126442,2016-01-01,2099-12-31,B,2.0,68.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15Q101A,6126979,2016-01-01,2099-12-31,B,15.0,217.5,2021-12-31,2191,6.0,2.5,PKG
B601,B-15Q101A,6127565,2016-01-01,2099-12-31,B,1.0,102.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-15Q103A,6129559,2016-01-01,2099-12-31,B,2.0,133.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15Q103B,6129559,2016-01-01,2099-12-31,B,4.0,133.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-15Q103A,6132087,2016-01-01,2099-12-31,B,200.0,87.81818181818181,2021-12-31,2191,6.0,33.333333333333336,PKG
B601,B-18M4114,6132087,2016-01-01,2099-12-31,B,200.0,87.81818181818181,2021-12-31,2191,6.0,33.333333333333336,PKG
B601,B-18C2101,6121172,2016-01-01,2099-12-31,B,0.45,88.0,2021-12-31,2191,6.0,0.075,PKG
B601,B-18C2101,6129103,2016-01-01,2099-12-31,B,2.0,73.75,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C2105,6130719,2016-01-01,2099-12-31,C,2.0,21.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C2107,6130796,2016-01-01,2099-12-31,B,2.0,78.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C4107,6130796,2016-01-01,2099-12-31,B,2.0,78.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M212,6130796,2016-01-01,2099-12-31,B,6.0,78.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-18C3101,6121142,2016-01-01,2099-12-31,B,1.0,188.71428571428572,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18C3104,6109142,2016-01-01,2099-12-31,B,2.0,35.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18C4104,6109142,2016-01-01,2099-12-31,B,6.0,35.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-18C4101,6121195,2016-01-01,2099-12-31,B,6.0,110.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-18M2101,6121031,2016-01-01,2099-12-31,B,1.0,155.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-JTA-JT1,6121031,2016-03-21,2099-12-31,B,6.0,155.5,2021-12-31,2111,6.0,1.0,PKG
B601,B-18M2101,6121050,2016-01-01,2099-12-31,B,1.0,53.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2101,6130410,2016-01-01,2099-12-31,B,1.0,33.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2113,6130410,2016-01-01,2099-12-31,B,1.0,33.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2600-1,6130410,2018-03-27,2099-12-31,B,1.0,33.0,2021-12-31,1375,4.0,0.25,PKG
B601,B-18M2602-1,6130410,2018-03-27,2099-12-31,B,1.0,33.0,2021-12-31,1375,4.0,0.25,PKG
B601,B-18M2602-2,6130410,2018-03-27,2099-12-31,B,1.0,33.0,2021-12-31,1375,4.0,0.25,PKG
B601,B-18M2603,6130410,2016-01-01,2099-12-31,B,1.0,33.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2109,6120841,2016-01-01,2099-12-31,B,15.0,49.8,2021-12-31,2191,6.0,2.5,PKG
B601,B-22M304,6120841,2016-01-01,2099-12-31,B,12.0,49.8,2021-12-31,2191,6.0,2.0,PKG
B601,B-18M2109,6127328,2016-01-01,2099-12-31,B,5.0,137.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-18M3109,6127328,2016-01-01,2099-12-31,B,5.0,137.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-18M4109,6127328,2016-01-01,2099-12-31,B,6.0,137.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-18M2109,6129081,2016-01-01,2099-12-31,B,3.0,120.8,2021-12-31,2191,6.0,0.5,PKG
B601,B-18M2110,6122970,2016-01-01,2099-12-31,B,1000.0,73.2,2021-12-31,2191,6.0,166.66666666666666,PKG
B601,B-18M2112,6122970,2016-01-01,2099-12-31,B,1000.0,73.2,2021-12-31,2191,6.0,166.66666666666666,PKG
B601,B-18M4117,6122970,2016-01-01,2099-12-31,B,1000.0,73.2,2021-12-31,2191,6.0,166.66666666666666,PKG
B601,B-18M2110,6126105,2016-01-01,2099-12-31,B,4.0,184.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M2117,6126105,2016-01-01,2099-12-31,B,2.0,184.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2121-2,6126105,2016-01-01,2099-12-31,B,2.0,184.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3117,6126105,2016-01-01,2099-12-31,B,1.0,184.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2112,6126257,2016-01-01,2099-12-31,B,2.0,49.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2112,6129646,2016-01-01,2099-12-31,B,1.0,95.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2114,6109170,2016-01-01,2099-12-31,B,5.0,57.142857142857146,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-22M361,6109170,2016-01-01,2099-12-31,B,6.0,57.142857142857146,2021-12-31,2191,6.0,1.0,PKG
B601,B-18M2114,6114084,2016-01-01,2099-12-31,B,16.0,208.0,2021-12-31,2191,6.0,2.6666666666666665,PKG
B601,B-18M2114,6121869,2016-01-01,2099-12-31,C,2.0,24.666666666666668,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2125,6121869,2016-01-01,2099-12-31,C,2.0,24.666666666666668,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3119,6121869,2016-01-01,2099-12-31,C,2.0,24.666666666666668,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2114,6126151,2016-01-01,2099-12-31,B,4.0,139.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M2114,6129128,2016-01-01,2099-12-31,B,2.0,85.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3114,6129128,2016-01-01,2099-12-31,B,40.0,85.25,2021-12-31,2191,6.0,6.666666666666667,PKG
B601,B-18M2115,6125302,2016-01-01,2099-12-31,B,1.0,228.2,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2117,6125302,2016-01-01,2099-12-31,B,1.0,228.2,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2121-2,6125302,2016-01-01,2099-12-31,B,1.0,228.2,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2117,6119331,2016-01-01,2099-12-31,B,3.0,69.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-18M2119,6113047,2016-01-01,2099-12-31,B,2.0,25.444444444444443,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2119,6121922,2016-01-01,2099-12-31,C,4.0,27.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M2125,6001476,2016-01-01,2099-12-31,B,2.0,149.4,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2125,6121889,2016-01-01,2099-12-31,B,2.0,10.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M2125,6125301,2016-01-01,2099-12-31,B,1.0,268.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M2600-1,6122469,2018-03-27,2099-12-31,B,500.0,181.5,2021-12-31,1375,4.0,125.0,PKG
B601,B-18M2602-1,6109212,2018-03-27,2099-12-31,B,4.0,14.0,2021-12-31,1375,4.0,1.0,PKG
B601,B-18M2602-1,6132214,2018-03-27,2099-12-31,B,2.0,389.0,2021-12-31,1375,4.0,0.5,PKG
B601,B-18M3101,6110752,2016-01-01,2099-12-31,C,1.0,226.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M3101,6114212,2016-01-01,2099-12-31,B,120.0,211.0,2021-12-31,2191,6.0,20.0,PKG
B601,B-18M3101,6124295,2016-01-01,2099-12-31,B,2.0,406.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18Q4104A,6124295,2016-01-01,2099-12-31,B,2.0,406.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3109,6109100,2016-01-01,2099-12-31,C,4.0,43.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M4109,6109100,2016-01-01,2099-12-31,C,4.0,43.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M3109,6113890,2016-01-01,2099-12-31,B,1.0,111.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M3109,6121888,2016-01-01,2099-12-31,B,2.0,55.142857142857146,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M4109,6121888,2016-01-01,2099-12-31,B,2.0,55.142857142857146,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3109,6127319,2016-01-01,2099-12-31,B,1.0,111.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M304,6127319,2016-01-01,2099-12-31,B,4.0,111.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M3109,6161746,2016-01-01,2099-12-31,C,15.0,35.0,2021-12-31,2191,6.0,2.5,PKG
B601,B-18M3112,6121234,2016-01-01,2099-12-31,B,30.0,78.25,2021-12-31,2191,6.0,5.0,PKG
B601,B-18M3112,6121257,2016-01-01,2099-12-31,B,30.0,102.5,2021-12-31,2191,6.0,5.0,PKG
B601,B-18M3112,6121650,2016-01-01,2099-12-31,B,4.0,32.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M4112,6121650,2016-01-01,2099-12-31,B,2.0,32.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M361,6121650,2016-01-01,2099-12-31,B,2.0,32.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M363,6121650,2016-01-01,2099-12-31,B,2.0,32.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3113,6121056,2016-01-01,2099-12-31,B,0.5,41.75,2021-12-31,2191,6.0,0.08333333333333333,PKG
B601,B-18M3116,6121056,2016-01-01,2099-12-31,B,0.5,41.75,2021-12-31,2191,6.0,0.08333333333333333,PKG
B601,B-18M3114,6121898,2016-01-01,2099-12-31,C,2.0,29.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M4114,6121898,2016-01-01,2099-12-31,C,2.0,29.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3114,6121908,2016-01-01,2099-12-31,C,8.0,103.33333333333333,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-18M3114,6121926,2016-01-01,2099-12-31,B,4.0,24.75,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-22M362,6121926,2016-01-01,2099-12-31,B,2.0,24.75,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3114,6121927,2016-01-01,2099-12-31,C,8.0,33.666666666666664,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-18M3114,6123741,2016-01-01,2099-12-31,B,1.0,131.66666666666666,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4114,6123741,2016-01-01,2099-12-31,B,1.0,131.66666666666666,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M3117,6109718,2016-01-01,2099-12-31,B,2.0,278.3333333333333,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3117,6113202,2016-01-01,2099-12-31,B,4.0,28.333333333333332,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-26M316,6113202,2016-01-01,2099-12-31,B,2.0,28.333333333333332,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M3117,6126490,2016-01-01,2099-12-31,B,1.0,224.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4109,6126490,2016-01-01,2099-12-31,B,1.0,224.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4110,6126490,2016-01-01,2099-12-31,B,1.0,224.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M3121-2,6112816,2016-01-01,2099-12-31,B,24.0,47.666666666666664,2021-12-31,2191,6.0,4.0,PKG
B601,B-18M3125,6121941,2016-01-01,2099-12-31,B,8.0,40.75,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-18M4125,6121941,2016-01-01,2099-12-31,B,8.0,40.75,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-18M3202-2A,6110369,2016-01-01,2099-12-31,B,100.0,161.4,2021-12-31,2191,6.0,16.666666666666668,PKG
B601,B-18M3202-2B,6110369,2016-01-01,2099-12-31,B,200.0,161.4,2021-12-31,2191,6.0,33.333333333333336,PKG
B601,B-18M4101,6117517,2016-01-01,2099-12-31,B,150.0,78.0,2021-12-31,2191,6.0,25.0,PKG
B601,B-18M4101,6120386,2016-01-01,2099-12-31,B,1.0,110.625,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4102,6120386,2016-01-01,2099-12-31,B,1.0,110.625,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4101,6127467,2016-01-01,2099-12-31,B,1.0,101.1,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4102,6127467,2016-01-01,2099-12-31,B,1.0,101.1,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4101,6130407,2016-01-01,2099-12-31,B,1.0,29.333333333333332,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18M4114,6110504,2016-01-01,2099-12-31,B,2.0,102.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M4114,6121651,2016-01-01,2099-12-31,B,2.0,13.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M4115,6130716,2016-01-01,2099-12-31,B,2.0,46.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18M4121-1,6130418,2016-01-01,2099-12-31,B,1.0,54.833333333333336,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M218-1,6130418,2016-01-01,2099-12-31,B,4.0,54.833333333333336,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18Q2101,6112943,2016-01-01,2099-12-31,B,7.0,52.333333333333336,2021-12-31,2191,6.0,1.1666666666666667,PKG
B601,B-18Q2101,6121080,2016-01-01,2099-12-31,B,4.0,21.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18Q2101,6121119,2016-01-01,2099-12-31,B,2.0,118.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-18Q2101,6126202,2016-01-01,2099-12-31,B,36.0,187.66666666666666,2021-12-31,2191,6.0,6.0,PKG
B601,B-18Q2104B,6122527,2016-01-01,2099-12-31,B,20.0,337.0,2021-12-31,2191,6.0,3.3333333333333335,PKG
B601,B-18Q2104B,6127592,2016-01-01,2099-12-31,B,1.0,163.16666666666666,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-18Q3101,6122135,2016-07-12,2099-12-31,C,6.0,8.0,2021-12-31,1998,5.0,1.2,PKG
B601,B-18Q4101,6121145,2016-07-12,2099-12-31,B,120.0,55.2,2021-12-31,1998,5.0,24.0,PKG
B601,B-18Q4101,6121165,2016-07-12,2099-12-31,B,60.0,55.0,2021-12-31,1998,5.0,12.0,PKG
B601,B-22M212,6130262,2016-01-01,2099-12-31,B,150.0,209.33333333333334,2021-12-31,2191,6.0,25.0,PKG
B601,B-22M302,6120682,2016-01-01,2099-12-31,B,2.0,43.8,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M305,6120682,2016-01-01,2099-12-31,B,2.0,43.8,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M302,6121900,2016-01-01,2099-12-31,B,2.0,45.833333333333336,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M305,6121900,2016-01-01,2099-12-31,B,2.0,45.833333333333336,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M303,6121916,2016-01-01,2099-12-31,B,2.0,36.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M304,6121876,2016-01-01,2099-12-31,B,2.0,35.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M304,6121903,2016-01-01,2099-12-31,B,2.0,182.57142857142858,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M304,6128785,2016-01-01,2099-12-31,B,60.0,53.333333333333336,2021-12-31,2191,6.0,10.0,PKG
B601,B-26M215,6128785,2016-01-01,2099-12-31,B,102.0,53.333333333333336,2021-12-31,2191,6.0,17.0,PKG
B601,B-22M304,6129060,2016-01-01,2099-12-31,B,5.0,144.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-22M304,6129151,2016-01-01,2099-12-31,B,1.0,230.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M305,6125307,2016-01-01,2099-12-31,B,1.0,141.4,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-M7101-12,6125307,2019-05-28,2099-12-31,B,1.0,141.4,2021-12-31,948,3.0,0.3333333333333333,PKG
B601,B-22M308,6109157,2016-01-01,2099-12-31,B,2.0,9.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M308,6109521,2016-01-01,2099-12-31,B,1.0,57.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M308,6120929,2016-01-01,2099-12-31,C,1.0,36.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M341,6130494,2016-01-01,2099-12-31,B,1.0,100.4,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M361,6113164,2016-01-01,2099-12-31,B,1.0,98.66666666666667,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M361,6126486,2016-01-01,2099-12-31,C,1.0,178.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M361,6131469,2016-01-01,2099-12-31,B,4.0,279.6,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-22M361,6133420,2016-01-01,2099-12-31,B,1.0,223.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M361,6160733,2016-01-01,2099-12-31,B,2.0,43.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M362,6112376,2016-01-01,2099-12-31,B,1.0,154.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M362,6113116,2016-01-01,2099-12-31,B,2.0,14.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M362,6121408,2016-01-01,2099-12-31,B,4.0,177.66666666666666,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-22M362,6121885,2016-01-01,2099-12-31,B,2.0,14.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M362,6121901,2016-01-01,2099-12-31,B,2.0,14.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-22M362,6124786,2016-01-01,2099-12-31,B,3.0,93.5,2021-12-31,2191,6.0,0.5,PKG
B601,B-22M362,6129080,2016-01-01,2099-12-31,B,6.0,74.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-22M362,6131395,2016-01-01,2099-12-31,B,1.0,74.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-22M362,6132757,2016-01-01,2099-12-31,B,2.0,190.66666666666666,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M215,6114372,2016-01-01,2099-12-31,B,20.0,289.0,2021-12-31,2191,6.0,3.3333333333333335,PKG
B601,B-26M215,6122456,2016-01-01,2099-12-31,B,440.0,144.0,2021-12-31,2191,6.0,73.33333333333333,PKG
B601,B-26M215,6123414,2016-01-01,2099-12-31,B,1.0,283.3333333333333,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M215,6123418,2016-01-01,2099-12-31,C,1.0,170.66666666666666,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M215,6127042,2016-01-01,2099-12-31,B,1.0,112.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M215,6128823,2016-01-01,2099-12-31,B,120.0,27.0,2021-12-31,2191,6.0,20.0,PKG
B601,B-26M215,6160502,2016-01-01,2099-12-31,B,20.0,23.0,2021-12-31,2191,6.0,3.3333333333333335,PKG
B601,B-26M316,6131541,2016-01-01,2099-12-31,B,2.0,64.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M317,6131541,2016-01-01,2099-12-31,B,1.0,64.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M318,6131541,2016-01-01,2099-12-31,B,1.0,64.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M319,6131541,2016-01-01,2099-12-31,B,1.0,64.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26M316,6163940,2016-01-01,2099-12-31,B,2.0,52.09090909090909,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M317,6163940,2016-01-01,2099-12-31,B,2.0,52.09090909090909,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M318,6163940,2016-01-01,2099-12-31,B,2.0,52.09090909090909,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M319,6163940,2016-01-01,2099-12-31,B,2.0,52.09090909090909,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26M364,6133175,2016-01-01,2099-12-31,B,4.0,405.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-26P303A,6109730,2016-01-01,2099-12-31,B,1.0,31.75,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26P303A,6133497,2016-01-01,2099-12-31,B,2.0,329.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-26P303B,6110818,2016-01-01,2099-12-31,B,1.0,266.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-26P303B,6131939,2016-01-01,2099-12-31,B,200.0,69.0,2021-12-31,2191,6.0,33.333333333333336,PKG
B601,B-29M7001,6122519,2016-03-21,2099-12-31,B,50.0,152.0,2021-12-31,2111,6.0,8.333333333333334,PKG
B601,B-29M7001,6124167,2016-03-21,2099-12-31,B,6.0,172.5,2021-12-31,2111,6.0,1.0,PKG
B601,B-29M7002,6124167,2016-03-21,2099-12-31,B,6.0,172.5,2021-12-31,2111,6.0,1.0,PKG
B601,B-29M7003,6124167,2016-03-21,2099-12-31,B,8.0,172.5,2021-12-31,2111,6.0,1.3333333333333333,PKG
B601,B-29M7001,6129530,2016-03-21,2099-12-31,B,9.0,244.14285714285714,2021-12-31,2111,6.0,1.5,PKG
B601,B-29M7002,6129530,2016-03-21,2099-12-31,B,5.0,244.14285714285714,2021-12-31,2111,6.0,0.8333333333333334,PKG
B601,B-29M7003,6129530,2016-03-21,2099-12-31,B,8.0,244.14285714285714,2021-12-31,2111,6.0,1.3333333333333333,PKG
B601,B-29M7002,6132758,2016-03-21,2099-12-31,B,1.0,141.0,2021-12-31,2111,6.0,0.16666666666666666,PKG
